,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
38,,4,0.1,0.0,0.01,0.9,0.6611928571428571,0.33880714285714286,,2.4193928571428573,677430,162570,31,439.4274193548387,4.201902000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
39,,4,0.1,0.0,0.1,0.99,0.6891178571428571,0.3108821428571429,,2.513314285714286,703728,136272,25,727.2435483870968,1.2414199999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
40,,4,0.1,0.0,0.1,0.95,0.6911714285714285,0.30882857142857145,,2.577596428571429,721727,118273,20,732.2145161290323,1.037661,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
41,,4,0.1,0.0,0.1,0.9,0.5426857142857143,0.45731428571428573,,2.513360714285714,703741,136259,27,478.26612903225805,4.1489509999999985,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
42,,4,0.2,0.0,0.01,0.99,0.7284214285714286,0.27157857142857145,,2.4990678571428573,699739,140261,14,747.2612903225806,1.1362189999999994,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
43,,4,0.2,0.0,0.01,0.95,0.7691571428571429,0.23084285714285716,,2.640917857142857,739457,100543,6,799.166129032258,1.4205040000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
44,,4,0.2,0.0,0.01,0.9,0.6307928571428572,0.36920714285714284,,2.452475,686693,153307,25,681.2258064516129,1.011541,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
45,,4,0.2,0.0,0.1,0.99,0.7009035714285714,0.2990964285714286,,2.5491785714285715,713770,126230,29,442.52258064516127,3.564909,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
46,,4,0.2,0.0,0.1,0.95,0.6791428571428572,0.32085714285714284,,2.5515285714285714,714428,125572,25,657.3967741935484,1.1188129999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
47,,4,0.2,0.0,0.1,0.9,0.5812678571428571,0.41873214285714283,,2.5253,707084,132916,30,432.39354838709676,3.473822999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
48,,4,0.3,0.0,0.01,0.99,0.7855785714285715,0.21442142857142857,,2.5906714285714285,725388,114612,25,696.6983870967742,1.0750799999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
49,,4,0.3,0.0,0.01,0.95,0.6797928571428571,0.32020714285714286,,2.439307142857143,683006,156994,25,698.5467741935483,1.1930510000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
50,,4,0.3,0.0,0.01,0.9,0.5886535714285714,0.41134642857142856,,2.308842857142857,646476,193524,24,704.7048387096775,1.158132,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
51,,4,0.3,0.0,0.1,0.99,0.6931428571428572,0.3068571428571429,,2.526807142857143,707506,132494,22,719.3241935483871,1.3796270000000006,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
52,,4,0.3,0.0,0.1,0.95,0.6885964285714286,0.31140357142857145,,2.5744714285714285,720852,119148,22,727.8790322580645,1.0595360000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
53,,4,0.3,0.0,0.1,0.9,0.6239214285714286,0.37607857142857143,,2.6158214285714285,732430,107570,7,802.2258064516129,1.2335630000000004,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
54,,6,0.1,0.0,0.01,0.99,0.6243392857142858,0.3756607142857143,,2.3510214285714284,658286,181714,22,718.8854838709677,1.1714160000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
55,,6,0.1,0.0,0.01,0.95,0.6062892857142858,0.3937107142857143,,2.35895,660506,179494,30,454.94354838709677,3.4383540000000004,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
56,,6,0.1,0.0,0.01,0.9,0.6889535714285714,0.31104642857142856,,2.5190214285714285,705326,134674,25,692.0596774193548,1.174253,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
57,,6,0.1,0.0,0.1,0.99,0.7616892857142857,0.2383107142857143,,2.513160714285714,703685,136315,25,677.3806451612903,1.0864509999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
58,,6,0.1,0.0,0.1,0.95,0.733225,0.266775,,2.624967857142857,734991,105009,15,760.3870967741935,1.0988840000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
59,,6,0.1,0.0,0.1,0.9,0.6926428571428571,0.3073571428571429,,2.6474571428571427,741288,98712,28,456.491935483871,5.611858,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
60,,6,0.2,0.0,0.01,0.99,0.6909142857142857,0.3090857142857143,,2.4411392857142857,683519,156481,22,711.2870967741935,1.279049,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
61,,6,0.2,0.0,0.01,0.95,0.6507964285714286,0.34920357142857145,,2.4293071428571427,680206,159794,28,455.69032258064516,3.676618,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
