,model,lookback,n1,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
198,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.05,0.002,0.001,0.95,0.02515,0.97485,1.5248238872031024,2.26519,453038,146962,26,473.4548387096774,15.559059000000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
199,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.05,0.002,0.001,0.99,0.37465,0.62535,1.608650368241265,2.09597,419194,180806,26,497.69354838709677,13.416032000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
200,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.0,0.01,0.95,0.50657,0.49343,0.45219548186653585,2.59529,519058,80942,24,678.8177419354839,11.139855999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
201,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.0,0.01,0.99,0.95027,0.04973,2.3866348620176314,2.84723,569446,30554,24,739.2129032258065,12.638478,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
202,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.0,0.001,0.95,0.57694,0.42306,0.6329182304829992,2.683515,536703,63297,25,545.5612903225806,14.262790999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
203,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.0,0.001,0.99,0.42047,0.57953,1.4611943285242026,2.28554,457108,142892,31,416.43225806451613,13.728494999999995,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
204,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.002,0.01,0.95,0.704185,0.295815,0.4282476972316612,2.785055,557011,42989,24,714.583870967742,12.474468999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
205,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.002,0.01,0.99,0.382,0.618,1.7042060864141877,2.191605,438321,161679,25,501.8467741935484,13.282245999999999,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
206,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.002,0.001,0.95,0.655825,0.344175,0.41163454814069367,2.75757,551514,48486,30,438.6516129032258,15.146049,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
207,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.002,0.001,0.99,0.97196,0.02804,2.4212514870910353,2.93216,586432,13568,25,705.1241935483871,11.724018000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
208,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.0,0.01,0.95,0.89881,0.10119,2.257867991783416,2.6832,536640,63360,24,700.8887096774193,11.933485000000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
209,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.0,0.01,0.99,0.45362,0.54638,0.8675297643635689,2.36873,473746,126254,25,514.3774193548387,15.477349999999992,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
210,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.0,0.001,0.95,0.239655,0.760345,0.7373691725920034,2.14773,429546,170454,25,500.51290322580644,13.963754999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
211,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.0,0.001,0.99,0.45482,0.54518,1.1965722214554626,2.24512,449024,150976,25,698.8854838709677,12.044193000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
212,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.002,0.01,0.95,0.96094,0.03906,2.417057032703613,2.88715,577430,22570,19,736.9758064516129,12.609514999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
213,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.002,0.01,0.99,0.652165,0.347835,0.6562431898126707,2.63568,527136,72864,30,436.4209677419355,14.942942999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
214,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.002,0.001,0.95,0.552155,0.447845,0.5486307616332504,2.70855,541710,58290,25,696.5435483870967,11.932085999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
215,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.002,0.001,0.99,0.96164,0.03836,2.3898073873353596,2.88485,576970,23030,24,724.3209677419355,12.454697000000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
216,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.0,0.01,0.95,0.975225,0.024775,1.3920327480341281,2.93243,586486,13514,23,713.6387096774193,11.711554,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
217,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.0,0.01,0.99,0.4876,0.5124,0.8087361936030921,2.5072,501440,98560,24,709.9370967741935,11.997113999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
218,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.0,0.001,0.95,0.039025,0.960975,1.447466003043027,2.27398,454796,145204,25,492.0758064516129,13.831161999999999,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
219,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.0,0.001,0.99,0.466275,0.533725,1.5982093347230453,2.086425,417285,182715,25,547.7774193548387,16.061097,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
220,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.002,0.01,0.95,0.975655,0.024345,1.3632669084395252,2.934335,586867,13133,22,714.4258064516129,12.251972,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
221,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.002,0.01,0.99,0.58524,0.41476,0.660103604870984,2.63563,527126,72874,25,653.7677419354839,10.783302000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
222,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.002,0.001,0.95,0.62337,0.37663,0.4391574019647765,2.788015,557603,42397,25,529.7290322580645,14.112804000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
223,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.002,0.001,0.99,0.397755,0.602245,0.7608417671673524,2.501765,500353,99647,10,771.583870967742,13.740664000000006,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
224,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.0,0.01,0.95,0.949895,0.050105,2.377918131474955,2.85148,570296,29704,18,741.5241935483871,12.699061999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
225,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.0,0.01,0.99,0.949835,0.050165,2.385943183689143,2.846405,569281,30719,24,706.4790322580645,12.17424,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
226,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.0,0.001,0.95,0.621685,0.378315,0.49808623199010543,2.712725,542545,57455,26,479.76774193548385,15.171131,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
227,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.0,0.001,0.99,0.560295,0.439705,1.7243324504937028,2.204835,440967,159033,27,489.38870967741934,13.199054999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
228,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.002,0.01,0.95,0.813605,0.186395,0.27117030425903077,2.881885,576377,23623,24,723.3354838709678,12.341279,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
229,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.002,0.01,0.99,0.973475,0.026525,2.451721416921893,2.93227,586454,13546,25,714.6225806451613,12.696463000000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
230,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.002,0.001,0.95,0.09701,0.90299,1.4087262848431645,2.329385,465877,134123,24,699.5967741935484,12.185025,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
231,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.002,0.001,0.99,0.297095,0.702905,0.8918571034966765,2.36021,472042,127958,25,579.0403225806451,14.284027000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
232,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.0,0.01,0.95,0.89882,0.10118,2.2586250836825372,2.683375,536675,63325,24,699.4193548387096,11.851352000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
233,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.0,0.01,0.99,0.899025,0.100975,2.259803114632359,2.684925,536985,63015,25,646.1322580645161,11.240279,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
234,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.0,0.001,0.95,0.44151,0.55849,0.7119260351057506,2.45131,490262,109738,25,634.5370967741935,14.293255000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
235,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.0,0.001,0.99,0.420345,0.579655,0.8967812901960586,2.306485,461297,138703,25,648.4209677419354,20.463887000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
236,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.002,0.01,0.95,0.961245,0.038755,2.4173431743347646,2.887545,577509,22491,23,719.916129032258,12.470672,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
237,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.002,0.01,0.99,0.491845,0.508155,0.7491095396789477,2.53969,507938,92062,31,445.76774193548385,14.679457000000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
238,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.002,0.001,0.95,0.575945,0.424055,0.5366318191836549,2.84922,569844,30156,25,610.4774193548387,10.958129,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
239,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.002,0.001,0.99,0.40067,0.59933,0.8197839875420133,2.424865,484973,115027,25,659.5241935483871,11.792703999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
240,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.0,0.01,0.95,0.975335,0.024665,2.4541343429410456,2.935825,587165,12835,24,708.1354838709677,11.986296000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
241,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.0,0.01,0.99,0.97409,0.02591,2.4531588783028906,2.934285,586857,13143,25,672.2032258064517,11.301025,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
242,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.0,0.001,0.95,0.68744,0.31256,0.3734968006652147,2.902325,580465,19535,24,705.9129032258064,11.614187000000005,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
243,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.0,0.001,0.99,0.49316,0.50684,1.167182607739411,2.4372,487440,112560,23,713.3209677419355,11.768797000000005,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
244,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.002,0.01,0.95,0.724275,0.275725,0.36976336936827925,2.84377,568754,31246,25,679.108064516129,11.929419999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
245,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.002,0.01,0.99,0.97523,0.02477,2.451883080231447,2.932935,586587,13413,24,691.4822580645161,11.783232000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
246,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.002,0.001,0.95,0.63791,0.36209,0.42128878877499215,2.90872,581744,18256,25,621.8129032258065,11.934790000000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
247,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.002,0.001,0.99,0.974895,0.025105,2.4527987457142024,2.93403,586806,13194,20,749.5564516129032,12.315076000000005,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
248,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.0,0.01,0.95,0.619425,0.380575,0.48400151193145635,2.691885,538377,61623,24,681.5338709677419,11.859658,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
249,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.0,0.01,0.99,0.949815,0.050185,2.3851133970826863,2.84533,569066,30934,19,760.5548387096774,12.785265000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
250,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.0,0.001,0.95,0.60695,0.39305,0.5227735107810226,2.794815,558963,41037,24,700.7677419354839,11.579715999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
251,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.0,0.001,0.99,0.424995,0.575005,1.037300452246432,2.36496,472992,127008,25,680.7435483870968,11.869294,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
252,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.002,0.01,0.95,0.74101,0.25899,0.3675771563030001,2.85025,570050,29950,25,670.408064516129,11.515174000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
253,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.002,0.01,0.99,0.97299,0.02701,2.4458980975155464,2.9252,585040,14960,20,744.4774193548387,12.574592000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
254,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.002,0.001,0.95,0.7212,0.2788,0.36709945904529695,2.91135,582270,17730,22,726.2274193548387,12.458461999999999,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
255,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.002,0.001,0.99,0.9725,0.0275,2.4508807788562916,2.93102,586204,13796,24,707.7483870967742,11.972968,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
256,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.2,0.0,0.01,0.95,0.89983,0.10017,2.26364619063139,2.68947,537894,62106,22,740.2903225806451,12.628188999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
257,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.2,0.0,0.01,0.99,0.89939,0.10061,2.2625024660396575,2.68812,537624,62376,24,714.7048387096775,12.063787,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
258,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.2,0.0,0.001,0.95,0.51753,0.48247,0.8519147888172443,2.467335,493467,106533,28,468.61451612903227,13.590692999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
