,agents,decay_limit,discount_rate,epsilon,epsilon_decay,learning_rate,lookback,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
1003,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.1,2.0,699.2935483870967,0.876645,24.0,0.7074678571428571,208499.0,631501.0,0.2925321428571428,,2.255360714285714
1004,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.1,2.0,713.8967741935484,0.9403440000000002,22.0,0.6639571428571429,220026.0,619974.0,0.3360428571428571,,2.2141928571428573
1005,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.1,2.0,417.8258064516129,3.379733999999999,31.0,0.5566,240879.0,599121.0,0.4434,,2.139717857142857
1006,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.01,2.0,739.6322580645161,1.332626,22.0,0.7006678571428572,296728.0,543272.0,0.2993321428571429,,1.940257142857143
1007,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.01,2.0,732.1387096774193,1.0471549999999998,19.0,0.6327035714285715,255382.0,584618.0,0.3672964285714286,,2.0879214285714287
1008,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.01,2.0,711.4629032258065,1.0953450000000005,24.0,0.6704785714285715,214530.0,625470.0,0.3295214285714286,,2.2338214285714284
1009,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.1,2.0,756.7258064516129,1.5189250000000003,19.0,0.7220357142857143,208884.0,631116.0,0.2779642857142857,,2.2539857142857143
1010,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.1,2.0,743.5548387096774,1.0198410000000002,17.0,0.67175,220488.0,619512.0,0.32825,,2.212542857142857
1011,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.1,2.0,486.3483870967742,4.504724,26.0,0.5864428571428572,230481.0,609519.0,0.4135571428571428,,2.1768535714285715
1012,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.01,2.0,690.7758064516129,0.8433809999999998,25.0,0.757625,194204.0,645796.0,0.242375,,2.3064142857142858
1013,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.01,2.0,646.7709677419355,0.7508689999999999,25.0,0.8204357142857143,178605.0,661395.0,0.1795642857142857,,2.362125
1014,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.01,2.0,693.4983870967742,1.0299159999999998,24.0,0.6058964285714286,229742.0,610258.0,0.3941035714285714,,2.1794928571428573
1015,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.1,2.0,441.7758064516129,3.335071,29.0,0.7252785714285714,207745.0,632255.0,0.2747214285714285,,2.2580535714285714
1016,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.1,2.0,777.5306451612903,0.8242250000000003,16.0,0.6633107142857143,219184.0,620816.0,0.3366892857142857,,2.2172
1017,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.1,2.0,711.0854838709678,0.725153,24.0,0.5713678571428571,232683.0,607317.0,0.4286321428571428,,2.168989285714286
1018,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.01,4.0,439.2806451612903,3.2367469999999985,27.0,0.5712785714285714,247648.0,592352.0,0.4287214285714286,,2.115542857142857
1019,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.01,4.0,671.5596774193548,1.000205,25.0,0.6107857142857143,246155.0,593845.0,0.3892142857142857,,2.120875
1020,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.01,4.0,435.35806451612905,3.5891140000000004,29.0,0.4853857142857143,257150.0,582850.0,0.5146142857142857,,2.081607142857143
1021,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.1,4.0,456.3225806451613,3.2949199999999994,29.0,0.6812714285714285,223752.0,616248.0,0.3187285714285714,,2.200885714285714
1022,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.1,4.0,416.1193548387097,4.6204040000000015,31.0,0.5779464285714285,197005.0,642995.0,0.4220535714285714,,2.2964107142857144
1023,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.1,4.0,483.2983870967742,4.184401000000001,26.0,0.4789178571428571,200885.0,639115.0,0.5210821428571428,,2.282553571428572
1024,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.01,4.0,738.3290322580646,1.1406969999999998,21.0,0.6759571428571428,202594.0,637406.0,0.3240428571428571,,2.27645
1025,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.01,4.0,459.1064516129032,4.732986,27.0,0.5627892857142858,245804.0,594196.0,0.4372107142857143,,2.122128571428572
1026,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.01,4.0,434.7548387096774,3.5981810000000003,31.0,0.5291,239787.0,600213.0,0.4709,,2.143617857142857
1027,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.1,4.0,737.483870967742,1.2230080000000003,19.0,0.6431178571428572,224721.0,615279.0,0.3568821428571428,,2.197425
1028,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.1,4.0,474.6274193548387,3.651734,26.0,0.6074357142857143,203841.0,636159.0,0.3925642857142857,,2.2719964285714287
1029,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.1,4.0,416.7661290322581,4.425537,31.0,0.5127178571428571,196679.0,643321.0,0.4872821428571428,,2.297575
1030,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.01,4.0,645.3274193548388,1.2604769999999996,25.0,0.567725,240641.0,599359.0,0.432275,,2.140567857142857
1031,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.01,4.0,424.7370967741936,3.906665,31.0,0.5483285714285714,238685.0,601315.0,0.4516714285714285,,2.1475535714285714
1032,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.01,4.0,663.008064516129,1.2076899999999997,25.0,0.6041821428571429,240922.0,599078.0,0.3958178571428571,,2.1395642857142856
1033,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.1,4.0,451.0709677419355,4.1603970000000015,29.0,0.6873928571428571,219787.0,620213.0,0.3126071428571428,,2.2150464285714286
1034,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.1,4.0,471.2209677419355,6.329618000000001,26.0,0.5945428571428572,214338.0,625662.0,0.4054571428571428,,2.234507142857143
1035,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.1,4.0,692.8387096774194,2.5908219999999997,25.0,0.4759035714285714,195026.0,644974.0,0.5240964285714286,,2.3034785714285717
1036,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.01,6.0,694.9693548387097,2.546998999999999,24.0,0.6293642857142857,195986.0,644014.0,0.3706357142857143,,2.30005
1037,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.01,6.0,446.4354838709677,7.1382900000000005,29.0,0.6756142857142857,196343.0,643657.0,0.3243857142857143,,2.298775
1038,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.01,6.0,418.9661290322581,6.968498999999998,31.0,0.4832892857142857,246655.0,593345.0,0.5167107142857142,,2.119089285714286
1039,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.1,6.0,677.7048387096775,1.99612,25.0,0.6295035714285714,219987.0,620013.0,0.3704964285714285,,2.2143321428571427
1040,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.1,6.0,470.53548387096777,7.772739,27.0,0.6349964285714286,204625.0,635375.0,0.3650035714285714,,2.269196428571429
1041,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.1,6.0,468.1306451612903,10.508672999999996,26.0,0.5598964285714285,174254.0,665746.0,0.4401035714285714,,2.377664285714286
1042,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.01,6.0,413.3290322580645,6.979765,31.0,0.4318214285714286,279700.0,560300.0,0.5681785714285714,,2.0010714285714286
1043,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.01,6.0,661.7758064516129,1.886186,25.0,0.5840178571428571,228673.0,611327.0,0.4159821428571428,,2.183310714285714
1044,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.01,6.0,734.8645161290323,2.1682799999999998,24.0,0.5198821428571428,233594.0,606406.0,0.4801178571428571,,2.1657357142857143
1045,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.1,6.0,749.5274193548387,2.039896,14.0,0.6972321428571429,233213.0,606787.0,0.3027678571428571,,2.1670964285714285
1046,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.1,6.0,715.4758064516129,2.0335340000000004,25.0,0.5862964285714286,177013.0,662987.0,0.4137035714285714,,2.367810714285714
1047,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.1,6.0,458.2241935483871,7.730166999999996,28.0,0.5784357142857143,175230.0,664770.0,0.4215642857142857,,2.3741785714285712
1048,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.01,6.0,422.0806451612903,7.671735000000001,31.0,0.5834321428571428,232740.0,607260.0,0.4165678571428571,,2.1687857142857143
1049,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.01,6.0,721.5774193548388,1.8980370000000004,20.0,0.6418107142857142,214400.0,625600.0,0.3581892857142857,,2.2342857142857144
1050,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.01,6.0,766.1241935483871,2.0911120000000003,14.0,0.4497892857142857,297215.0,542785.0,0.5502107142857143,,1.9385178571428567
1051,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.1,6.0,453.8870967741936,7.331199,29.0,0.6711357142857143,206142.0,633858.0,0.3288642857142857,,2.2637785714285714
1052,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.1,6.0,699.2032258064517,2.255992,25.0,0.5858892857142857,185988.0,654012.0,0.4141107142857143,,2.335757142857142
1053,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.1,6.0,431.2758064516129,4.716446999999999,31.0,0.6011678571428571,176267.0,663733.0,0.3988321428571428,,2.370475
1054,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.01,8.0,704.6370967741935,0.963312,22.0,0.5463107142857143,234041.0,605959.0,0.4536892857142857,,2.1641392857142856
1055,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.01,8.0,708.6112903225807,1.044699,24.0,0.5308178571428571,261136.0,578864.0,0.4691821428571429,,2.0673714285714286
1056,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.01,8.0,441.21774193548384,3.3290880000000005,30.0,0.4973464285714286,287222.0,552778.0,0.5026535714285715,,1.9742071428571428
1057,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.1,8.0,668.0548387096774,0.8107180000000002,25.0,0.6835035714285714,206020.0,633980.0,0.3164964285714285,,2.264214285714285
1058,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.1,8.0,685.4467741935484,0.9626950000000004,25.0,0.6386678571428571,189539.0,650461.0,0.3613321428571429,,2.323075
1059,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.1,8.0,484.8177419354839,5.709195999999999,25.0,0.5908142857142857,182959.0,657041.0,0.4091857142857142,,2.346575
1060,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.01,8.0,448.2467741935484,5.929206,29.0,0.5157892857142857,242962.0,597038.0,0.4842107142857142,,2.1322785714285715
1061,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.01,8.0,429.48225806451615,5.026461999999999,31.0,0.5354035714285714,252800.0,587200.0,0.4645964285714286,,2.097142857142857
1062,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.01,8.0,485.0532258064516,5.515435999999998,26.0,0.5181928571428571,243598.0,596402.0,0.4818071428571429,,2.130007142857143
1063,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.1,8.0,689.9290322580645,1.430587,25.0,0.7013392857142857,189673.0,650327.0,0.2986607142857143,,2.3225964285714285
1064,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.1,8.0,674.6112903225807,1.5657030000000005,25.0,0.6385142857142857,182522.0,657478.0,0.3614857142857143,,2.348135714285714
1065,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.1,8.0,487.93870967741935,6.574527,28.0,0.5927892857142857,195301.0,644699.0,0.4072107142857142,,2.3024964285714287
1066,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.01,8.0,759.2435483870968,1.604216,14.0,0.5524,262995.0,577005.0,0.4476,,2.060732142857143
1067,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.01,8.0,447.5677419354839,6.866180000000001,28.0,0.5215428571428572,258881.0,581119.0,0.4784571428571428,,2.075425
1068,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.01,8.0,729.9725806451613,3.4143380000000003,20.0,0.525025,264520.0,575480.0,0.474975,,2.055285714285714
1069,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.1,8.0,644.2967741935483,1.413777,25.0,0.6934071428571429,205643.0,634357.0,0.3065928571428571,,2.2655607142857144
1070,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.1,8.0,744.2596774193548,1.270151,21.0,0.6251357142857142,196618.0,643382.0,0.3748642857142857,,2.297792857142857
1071,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.1,8.0,746.808064516129,0.8950409999999999,18.0,0.6235321428571429,179340.0,660660.0,0.3764678571428571,,2.3595
1072,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.01,10.0,689.191935483871,1.1047630000000002,25.0,0.5835107142857143,212553.0,627447.0,0.4164892857142857,,2.240882142857143
1073,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.01,10.0,455.5258064516129,7.612981999999998,30.0,0.5231571428571429,259073.0,580927.0,0.4768428571428571,,2.0747392857142857
1074,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.01,10.0,790.3241935483871,2.7551800000000006,4.0,0.5738285714285715,255588.0,584412.0,0.4261714285714286,,2.0871857142857144
1075,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.1,0.0,0.1,10.0,746.5064516129032,1.3307220000000002,21.0,0.6953392857142857,233679.0,606321.0,0.3046607142857143,,2.165432142857143
1076,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.1,0.0,0.1,10.0,479.9725806451613,8.113603000000003,26.0,0.7135,201454.0,638546.0,0.2865,,2.2805214285714284
1077,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.1,0.0,0.1,10.0,727.333870967742,1.7834150000000004,22.0,0.6646785714285715,195968.0,644032.0,0.3353214285714285,,2.3001142857142858
1078,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.01,10.0,395.8725806451613,6.3353600000000005,31.0,0.5657214285714286,255313.0,584687.0,0.4342785714285714,,2.088167857142857
1079,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.01,10.0,463.6483870967742,4.646309999999998,27.0,0.6065892857142857,246813.0,593187.0,0.3934107142857143,,2.118525
1080,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.01,10.0,743.8612903225807,1.5836539999999997,18.0,0.5729321428571429,247266.0,592734.0,0.4270678571428571,,2.116907142857143
1081,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.2,0.0,0.1,10.0,722.4193548387096,1.6589819999999995,22.0,0.7088678571428572,212172.0,627828.0,0.2911321428571428,,2.242242857142857
1082,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.2,0.0,0.1,10.0,682.5693548387097,1.4706179999999998,25.0,0.6782928571428571,196199.0,643801.0,0.3217071428571428,,2.299289285714286
1083,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.2,0.0,0.1,10.0,433.0596774193549,4.275338999999997,29.0,0.6492035714285714,206002.0,633998.0,0.3507964285714285,,2.264278571428572
1084,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.01,10.0,426.81935483870967,5.131310999999998,29.0,0.5848464285714285,241153.0,598847.0,0.4151535714285714,,2.1387392857142857
1085,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.01,10.0,712.9580645161291,3.2153220000000005,24.0,0.607375,236594.0,603406.0,0.392625,,2.1550214285714286
1086,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.01,10.0,727.2596774193548,1.958998,22.0,0.5877428571428571,242472.0,597528.0,0.4122571428571429,,2.1340285714285714
1087,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.99,0.3,0.0,0.1,10.0,726.8548387096774,1.034082,22.0,0.7167142857142857,207185.0,632815.0,0.2832857142857143,,2.260053571428571
1088,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.95,0.3,0.0,0.1,10.0,728.6112903225807,1.4060360000000005,22.0,0.6884178571428572,205547.0,634453.0,0.3115821428571428,,2.265903571428572
1089,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",,0.9,0.3,0.0,0.1,10.0,687.8193548387097,1.2120140000000008,25.0,0.5987964285714286,230859.0,609141.0,0.4012035714285714,,2.1755035714285715
1090,"TitForTat,AllC,AllD",0.05,0.95,0.1,0.0,0.001,1.0,452.0532258064516,5.009229,29.0,0.803578,5559252.0,12440748.0,0.196422,,2.073458
1091,"TitForTat,AllC,AllD",0.05,0.99,0.1,0.0,0.001,1.0,666.2967741935483,0.7997079999999998,25.0,0.8336571666666667,5623654.0,12376346.0,0.1663428333333333,,2.062724333333333
1092,"TitForTat,AllC,AllD",0.05,0.95,0.1,0.0,0.01,1.0,706.0548387096774,0.826747,25.0,0.8024241666666667,5533746.0,12466254.0,0.1975758333333333,,2.077709
1093,"TitForTat,AllC,AllD",0.05,0.99,0.1,0.0,0.01,1.0,772.3951612903226,1.0468829999999998,11.0,0.8352588333333333,5614611.0,12385389.0,0.1647411666666666,,2.0642315
1094,"TitForTat,AllC,AllD",0.05,0.95,0.1,0.0,0.1,1.0,679.0677419354839,0.769048,25.0,0.773804,5444489.0,12555511.0,0.226196,,2.092585166666667
1095,"TitForTat,AllC,AllD",0.05,0.99,0.1,0.0,0.1,1.0,427.78225806451616,3.1771589999999987,31.0,0.8186753333333333,5546657.0,12453343.0,0.1813246666666666,,2.0755571666666666
1096,"TitForTat,AllC,AllD",0.05,0.95,0.2,0.0,0.001,1.0,731.766129032258,1.3015139999999998,22.0,0.8927568333333333,5610024.0,12389976.0,0.1072431666666666,,2.064996
1097,"TitForTat,AllC,AllD",0.05,0.99,0.2,0.0,0.001,1.0,689.2096774193549,0.7219610000000001,23.0,0.8889333333333334,5605552.0,12394448.0,0.1110666666666666,,2.065741333333333
1098,"TitForTat,AllC,AllD",0.05,0.95,0.2,0.0,0.01,1.0,752.0225806451613,0.9160340000000006,19.0,0.80419,5472655.0,12527345.0,0.19581,,2.0878908333333333
1099,"TitForTat,AllC,AllD",0.05,0.99,0.2,0.0,0.01,1.0,751.8435483870968,0.916067,20.0,0.8248713333333333,5522445.0,12477555.0,0.1751286666666666,,2.0795925
1100,"TitForTat,AllC,AllD",0.05,0.95,0.2,0.0,0.1,1.0,649.6403225806451,0.7419969999999996,25.0,0.7331943333333333,5102655.0,12897345.0,0.2668056666666666,,2.1495575
1101,"TitForTat,AllC,AllD",0.05,0.99,0.2,0.0,0.1,1.0,683.358064516129,0.7950059999999998,25.0,0.774481,5238432.0,12761568.0,0.225519,,2.126928
1102,"TitForTat,AllC,AllD",0.05,0.95,0.1,0.0,0.001,2.0,416.26129032258063,3.4764159999999977,31.0,0.5552223333333334,3785950.0,14214050.0,0.4447776666666667,,2.3690083333333334
1103,"TitForTat,AllC,AllD",0.05,0.99,0.1,0.0,0.001,2.0,694.7919354838709,0.8770530000000001,25.0,0.5109858333333334,4166726.0,13833274.0,0.4890141666666667,,2.3055456666666667
1104,"TitForTat,AllC,AllD",0.05,0.95,0.1,0.0,0.01,2.0,736.4177419354838,0.853965,23.0,0.493604,3008825.0,14991175.0,0.506396,,2.4985291666666667
1105,"TitForTat,AllC,AllD",0.05,0.99,0.1,0.0,0.01,2.0,435.5451612903226,3.6507900000000006,31.0,0.464377,2940840.0,15059160.0,0.535623,,2.50986
1106,"TitForTat,AllC,AllD",0.05,0.95,0.1,0.0,0.1,2.0,722.841935483871,0.9371760000000002,24.0,0.4673643333333333,2736675.0,15263325.0,0.5326356666666666,,2.5438875
1107,"TitForTat,AllC,AllD",0.05,0.99,0.1,0.0,0.1,2.0,449.3112903225807,3.75848,29.0,0.4793571666666666,2794167.0,15205833.0,0.5206428333333334,,2.5343055
1108,"TitForTat,AllC,AllD",0.05,0.95,0.2,0.0,0.001,2.0,441.4693548387097,2.673872,30.0,0.4700698333333333,3434743.0,14565257.0,0.5299301666666667,,2.4275428333333333
1109,"TitForTat,AllC,AllD",0.05,0.99,0.2,0.0,0.001,2.0,680.0806451612904,0.8715930000000001,25.0,0.5682926666666667,4115002.0,13884998.0,0.4317073333333333,,2.314166333333333
1110,"TitForTat,AllC,AllD",0.05,0.95,0.2,0.0,0.01,2.0,476.5451612903226,3.8334250000000014,26.0,0.4527143333333333,2948101.0,15051899.0,0.5472856666666667,,2.508649833333333
1111,"TitForTat,AllC,AllD",0.05,0.99,0.2,0.0,0.01,2.0,435.84032258064514,2.7219949999999997,30.0,0.4542035,3077283.0,14922717.0,0.5457965,,2.4871195
1112,"TitForTat,AllC,AllD",0.05,0.95,0.2,0.0,0.1,2.0,688.6112903225807,0.843995,25.0,0.4586751666666667,2719768.0,15280232.0,0.5413248333333334,,2.546705333333333
