,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
13,,2,0.1,0.0,0.05,0.1,0.99,0.9421294,0.0578706,,2.9240953,29240953.0,759047.0,25,672.1258064516129,0.782147,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
14,,2,0.1,0.0,0.05,0.01,0.95,0.9487083,0.0512917,,2.9452439,29452439.0,547561.0,24,709.4854838709678,0.7983739999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
15,,2,0.1,0.0,0.05,0.01,0.99,0.9476402,0.0523598,,2.9408837,29408837.0,591163.0,15,751.8967741935484,0.759394,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
16,,2,0.1,0.0,0.05,0.001,0.95,0.877669,0.122331,,2.7547407,27547407.0,2452593.0,25,668.6564516129032,0.6711090000000001,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
17,,2,0.1,0.0,0.05,0.001,0.99,0.9316686,0.0683314,,2.9006629,29006629.0,993371.0,25,690.4806451612903,0.822194,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
18,,2,0.2,0.0,0.05,0.1,0.95,0.8614579,0.1385421,,2.7428628,27428628.0,2571372.0,24,713.6016129032258,0.7390259999999997,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
19,,2,0.2,0.0,0.05,0.1,0.99,0.8640412,0.1359588,,2.7495468,27495468.0,2504532.0,25,659.5806451612904,0.676193,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
20,,2,0.2,0.0,0.05,0.01,0.95,0.8764981,0.1235019,,2.7996431,27996431.0,2003569.0,24,699.733870967742,0.7001280000000001,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
21,,2,0.2,0.0,0.05,0.01,0.99,0.8901856,0.1098144,,2.8412359,28412359.0,1587641.0,25,693.091935483871,0.7968719999999998,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
22,,2,0.2,0.0,0.05,0.001,0.95,0.7971372,0.2028628,,2.5353125,25353125.0,4646875.0,24,690.1338709677419,0.7011259999999997,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
23,,2,0.2,0.0,0.05,0.001,0.99,0.8684178,0.1315822,,2.7448961,27448961.0,2551039.0,25,663.0887096774194,0.742017,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
24,,4,0.1,0.0,0.05,0.1,0.95,0.9181974,0.0818026,,2.8790518,28790518.0,1209482.0,4,808.6129032258065,0.9305109999999996,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
25,,4,0.1,0.0,0.05,0.1,0.99,0.9336917,0.0663083,,2.9048542,29048542.0,951458.0,24,684.3096774193548,0.7499959999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
26,,4,0.1,0.0,0.05,0.01,0.95,0.9458101,0.0541899,,2.9376735,29376735.0,623265.0,25,640.2435483870968,0.7160860000000001,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
27,,4,0.1,0.0,0.05,0.01,0.99,0.9100932,0.0899068,,2.839887,28398870.0,1601130.0,25,700.4677419354839,0.746006,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
28,,4,0.1,0.0,0.05,0.001,0.95,0.8595162,0.1404838,,2.6624165,26624165.0,3375835.0,23,695.3403225806452,0.7340389999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
29,,4,0.1,0.0,0.05,0.001,0.99,0.6782261,0.3217739,,2.2670026,22670026.0,7329974.0,31,414.85483870967744,2.868336,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
30,,4,0.2,0.0,0.05,0.1,0.95,0.7255953,0.2744047,,2.4133803,24133803.0,5866197.0,27,453.05967741935484,4.025242000000002,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
31,,4,0.2,0.0,0.05,0.1,0.99,0.8577949,0.1422051,,2.7240036,27240036.0,2759964.0,16,744.9096774193548,0.752986,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
32,,4,0.2,0.0,0.05,0.01,0.95,0.8280623,0.1719377,,2.6823068,26823068.0,3176932.0,24,692.1887096774194,0.709106,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
33,,4,0.2,0.0,0.05,0.01,0.99,0.7955009,0.2044991,,2.5809849,25809849.0,4190151.0,13,745.1403225806451,0.8828150000000001,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
34,,4,0.2,0.0,0.05,0.001,0.95,0.7732096,0.2267904,,2.4942549,24942549.0,5057451.0,25,712.9064516129032,0.862721,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
35,,4,0.2,0.0,0.05,0.001,0.99,0.7215454,0.2784546,,2.3604143,23604143.0,6395857.0,17,755.0258064516129,0.848732,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
36,,8,0.1,0.0,0.05,0.1,0.95,0.887331,0.112669,,2.830683,28306830.0,1693170.0,25,685.7370967741936,0.785331,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
37,,8,0.1,0.0,0.05,0.1,0.99,0.9381696,0.0618304,,2.9205194,29205194.0,794806.0,20,721.3435483870968,0.8577219999999998,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
38,,8,0.1,0.0,0.05,0.01,0.95,0.9231008,0.0768992,,2.8779979,28779979.0,1220021.0,17,757.7935483870967,0.8946239999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
39,,8,0.1,0.0,0.05,0.01,0.99,0.8736415,0.1263585,,2.8179746,28179746.0,1820254.0,24,670.7645161290322,0.8437969999999994,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
40,,8,0.1,0.0,0.05,0.001,0.95,0.6760904,0.3239096,,2.2779459,22779459.0,7220541.0,31,404.0967741935484,2.483867999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
41,,8,0.1,0.0,0.05,0.001,0.99,0.6158538,0.3841462,,2.2218359,22218359.0,7781641.0,24,703.1290322580645,0.8115510000000002,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
42,,8,0.2,0.0,0.05,0.1,0.95,0.6274648,0.3725352,,2.2288098,22288098.0,7711902.0,27,479.43548387096774,4.827100999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
43,,8,0.2,0.0,0.05,0.1,0.99,0.7700326,0.2299674,,2.491542,24915420.0,5084580.0,29,471.1709677419355,2.6352110000000004,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
44,,8,0.2,0.0,0.05,0.01,0.95,0.68047,0.31953,,2.3010136,23010136.0,6989864.0,25,694.058064516129,0.8501799999999997,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
45,,8,0.2,0.0,0.05,0.01,0.99,0.6771533,0.3228467,,2.3130334,23130334.0,6869666.0,21,731.4983870967742,0.8318569999999998,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
46,,8,0.2,0.0,0.05,0.001,0.95,0.3875682,0.6124318,,1.6594676,16594676.0,13405324.0,30,450.8354838709677,3.9854300000000005,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
47,,8,0.2,0.0,0.05,0.001,0.99,0.2286873,0.7713127,,1.4008878,14008878.0,15991122.0,31,432.6629032258065,2.80599,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
48,,10,0.1,0.0,0.05,0.1,0.95,0.9361688,0.0638312,,2.9201827,29201827.0,798173.0,22,741.6774193548387,0.862745,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
49,,10,0.1,0.0,0.05,0.1,0.99,0.9396003,0.0603997,,2.9272098,29272098.0,727902.0,25,658.7354838709678,0.8198340000000002,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
50,,10,0.1,0.0,0.05,0.01,0.95,0.9115867,0.0884133,,2.8454844,28454844.0,1545156.0,19,762.983870967742,0.8484839999999996,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
51,,10,0.1,0.0,0.05,0.01,0.99,0.8642092,0.1357908,,2.7575919,27575919.0,2424081.0,25,709.0177419354839,0.883665,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
52,,10,0.1,0.0,0.05,0.001,0.95,0.706162,0.293838,,2.384523,23845230.0,6154770.0,22,717.6596774193548,0.8348019999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
53,,10,0.1,0.0,0.05,0.001,0.99,0.6107474,0.3892526,,2.2279375,22279375.0,7720625.0,31,434.5548387096774,2.997009,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
54,,10,0.2,0.0,0.05,0.1,0.95,0.6264796,0.3735204,,2.2048133,22048133.0,7951867.0,24,681.4806451612903,0.8154449999999996,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
55,,10,0.2,0.0,0.05,0.1,0.99,0.7100683,0.2899317,,2.3185578,23185578.0,6814422.0,23,734.9112903225806,0.840893,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
56,,10,0.2,0.0,0.05,0.01,0.95,0.5948676,0.4051324,,2.1020698,21020698.0,8979302.0,25,656.3,0.7696119999999999,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
57,,10,0.2,0.0,0.05,0.01,0.99,0.6054911,0.3945089,,2.0943149,20943149.0,9056851.0,19,754.0887096774194,0.923932,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
58,,10,0.2,0.0,0.05,0.001,0.95,0.391072,0.608928,,1.6566052,16566052.0,13433948.0,24,702.8741935483871,0.8198219999999996,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
59,,10,0.2,0.0,0.05,0.001,0.99,0.3426246,0.6573754,,1.5497904,15497904.0,14502096.0,21,720.9403225806452,0.8013219999999996,"TitForTat,OmegaTFT,Borufsen,SteinAndRapoport,SecondByWeiner"
