,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
77,,8,0.1,0.0,0.1,0.9,0.681505,0.318495,,2.717565,543513,56487,30,457.2048387096774,7.932499999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
78,,8,0.2,0.0,0.01,0.99,0.6625,0.3375,,2.463545,492709,107291,22,738.9677419354839,1.9151650000000002,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
79,,8,0.2,0.0,0.01,0.95,0.589665,0.410335,,2.373055,474611,125389,27,462.73548387096776,4.556884,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
80,,8,0.2,0.0,0.01,0.9,0.57107,0.42893,,2.53707,507414,92586,31,432.8483870967742,4.615692,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
81,,8,0.2,0.0,0.1,0.99,0.718325,0.281675,,2.53733,507466,92534,25,650.8677419354839,0.9657970000000002,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
82,,8,0.2,0.0,0.1,0.95,0.72154,0.27846,,2.674875,534975,65025,25,688.9,1.243019,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
83,,8,0.2,0.0,0.1,0.9,0.647715,0.352285,,2.70418,540836,59164,26,504.22741935483873,7.666471999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
84,,8,0.3,0.0,0.01,0.99,0.65689,0.34311,,2.45632,491264,108736,28,457.241935483871,4.165334,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
85,,8,0.3,0.0,0.01,0.95,0.610815,0.389185,,2.495675,499135,100865,26,483.36451612903227,6.286478000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
86,,8,0.3,0.0,0.01,0.9,0.61933,0.38067,,2.538685,507737,92263,21,721.3306451612904,1.923203,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
87,,8,0.3,0.0,0.1,0.99,0.717145,0.282855,,2.53902,507804,92196,23,724.1064516129032,1.4634960000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
88,,8,0.3,0.0,0.1,0.95,0.693365,0.306635,,2.620125,524025,75975,23,718.2112903225807,1.7870660000000003,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
89,,8,0.3,0.0,0.1,0.9,0.665165,0.334835,,2.598675,519735,80265,26,487.1,4.310655000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
90,,10,0.1,0.0,0.01,0.99,0.62368,0.37632,,2.45136,490272,109728,25,711.4870967741936,1.1038109999999997,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
91,,10,0.1,0.0,0.01,0.95,0.57214,0.42786,,2.41482,482964,117036,25,708.2064516129033,1.255379,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
92,,10,0.1,0.0,0.01,0.9,0.630985,0.369015,,2.36937,473874,126126,30,417.8467741935484,4.761126999999998,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
93,,10,0.1,0.0,0.1,0.99,0.746735,0.253265,,2.61247,522494,77506,21,726.3032258064516,1.3746639999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
94,,10,0.1,0.0,0.1,0.95,0.685525,0.314475,,2.523795,504759,95241,18,734.1758064516129,1.2191639999999997,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
