,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
59,,1,0.01,0.0,0.01,0.99,0.6022475,0.3977525,,3.241295,1296518.0,-96518.0,25,694.508064516129,1.2455819999999995,"TitForTat,Nydegger,Grofman,Grudger"
60,,2,0.01,0.0,0.001,0.99,0.6458225,0.3541775,,3.30087,1320348.0,-120348.0,22,707.1774193548387,1.3339960000000002,"TitForTat,Nydegger,Grofman,Grudger"
61,,2,0.01,0.0,0.001,0.99,0.76782,0.23218,,2.85246,1140984.0,59016.0,25,681.308064516129,2.3039940000000003,"TitForTat,Nydegger,Grofman,Grudger"
62,,2,0.01,0.0,0.01,0.99,0.677245,0.322755,,3.244905,1297962.0,-97962.0,29,440.43548387096774,2.9138640000000002,"TitForTat,Nydegger,Grofman,Grudger"
63,,2,0.01,0.0,0.01,0.99,0.6937375,0.3062625,,3.18108,1272432.0,-72432.0,19,741.9709677419355,0.806622,"TitForTat,Nydegger,Grofman,Grudger"
64,,1,0.01,0.0,0.001,0.99,0.5446666666666666,0.4553333333333333,,2.1145716666666665,1268743.0,531257.0,17,756.8596774193549,0.8870850000000002,"TitForTat,Nydegger,Grofman,Grudger"
65,,1,0.01,0.0,0.001,0.99,0.5287316666666667,0.47126833333333334,,2.107658333333333,1264595.0,535405.0,23,713.6209677419355,1.0765749999999998,"TitForTat,Nydegger,Grofman,Grudger"
66,,1,0.01,0.0,0.01,0.99,0.8041016666666667,0.19589833333333334,,2.11449,1268694.0,531306.0,21,729.6145161290323,1.2979560000000003,"TitForTat,Nydegger,Grofman,Grudger"
67,,1,0.01,0.0,0.01,0.99,0.8362766666666667,0.16372333333333333,,2.1097683333333332,1265861.0,534139.0,12,765.191935483871,2.1228259999999994,"TitForTat,Nydegger,Grofman,Grudger"
68,,2,0.01,0.0,0.001,0.99,0.6104216666666666,0.38957833333333336,,2.119483333333333,1271690.0,528310.0,25,682.9451612903226,0.9935839999999998,"TitForTat,Nydegger,Grofman,Grudger"
69,,2,0.01,0.0,0.001,0.99,0.4079566666666667,0.5920433333333334,,1.965885,1179531.0,620469.0,25,664.7322580645161,1.5327699999999997,"TitForTat,Nydegger,Grofman,Grudger"
70,,2,0.01,0.0,0.01,0.99,0.7399483333333333,0.2600516666666667,,2.2161333333333335,1329680.0,470320.0,25,703.5887096774194,0.9750000000000001,"TitForTat,Nydegger,Grofman,Grudger"
71,,2,0.01,0.0,0.01,0.99,0.6065266666666667,0.39347333333333334,,2.2738816666666666,1364329.0,435671.0,21,729.8870967741935,1.3180379999999998,"TitForTat,Nydegger,Grofman,Grudger"
